주식,기사 제목,언론사,주가변동여부,거래량변동여부
셀트리온,"셀트리온, 고농도 휴미라 바이오시밀러 유럽 판매 허가 획득",머니S,0,0
셀트리온,"셀트리온, 고농도 휴미라 바이오시밀러 판매… 22조원 시장 겨냥",머니투데이,0,0
셀트리온,"셀트리온, 유럽서 세계 최초 '고농도 휴미라' 바이오시밀러 허가(종합)",데일리안,0,0
셀트리온,"셀트리온, 고농도 휴미라 바이오시밀러 유럽 판매 허가 획득",머니S,0,0
셀트리온,"셀트리온, 고농도 휴미라 복제약 유럽 판매 허가받아",뉴시스,0,0
셀트리온,"셀트리온, 세계 최초 '고농도 휴미라' 바이오시밀러 유럽 허가",이데일리,0,0
셀트리온,"셀트리온, 고농도 휴미라 바이오시밀러 유럽 허가",파이낸셜뉴스,0,0
셀트리온,"셀트리온, 고농도 휴미라 바이오시밀러 '유플라이마' 유럽 판매 허가",한국경제,0,0
셀트리온,"셀트리온, 세계 1위 의약품 '뉴타입' 버전으로 유럽시장 노크",뉴시스,0,0
셀트리온,셀트리온 '휴미라 바이오시밀러' 유럽 최종 허가(1보),이데일리,0,0
셀트리온,"셀트리온 ""변이 코로나 대응 가능한 치료제, 6개월 내 만든다""",노컷뉴스,0,0
셀트리온,셀트리온·에이치엘비 공매도잔고 `뚝뚝`…재개시 주가는?,데일리안,0,0
셀트리온,"셀트리온, 코로나 변이 맞춤형 치료제 개발 착수",연합뉴스,0,0
셀트리온,"'남아공 변이주'에 효과 없는 렉키로나… 셀트리온 ""해결법 있다""",머니투데이,0,0
셀트리온,"""셀트리온 코로나19 치료제 기술, 다른 나라와 나눠야""",SBS Biz,0,0
셀트리온,"셀트리온, '남아공 변이' 치료 물질 확보…'32번 중화항체' 특효 확인",더팩트,0,0
셀트리온,"셀트리온 ""남아공 변이 치료제 개발 중…6개월 내 임상 완료 목표""",한국경제TV,0,0
셀트리온,"셀트리온 항체치료제 영국 변이엔 '효과', 남아공 변이엔 '무력'(종합)",매일경제,0,0
셀트리온,"셀트리온 ""남아공 변이 치료제 개발중…6개월 내 임상완료 목표""",아시아경제,0,0
셀트리온,셀트리온 치료제 '영국 변이'에 효과…'남아공 변이' 치료제는 6개월내 개발(종합...,매일경제,0,0
셀트리온,코로나 '만능키'…셀트리온 업그레이드 치료제 6개월 뒤 나온다,매일경제,0,0
셀트리온,남아공 변이 못 잡아서… 렘데시비르에 패한 셀트리온 렉키로나,시사저널,0,0
셀트리온,"셀트리온 '렉키로나', 영국발 변이 바이러스에 효과 있다… 남아공은?",헤럴드경제,0,0
셀트리온,"셀트리온, 코로나19 변이 대응 ‘변이 맞춤형 치료제’ 개발 착수",SBS Biz,0,0
셀트리온,"셀트리온 항체치료제 영국 변이엔 ‘효과’, 남아공 변이엔 ‘무력’",헤럴드경제,0,0
셀트리온,"셀트리온, 변이 코로나 치료할 렉키로나 칵테일 요법 개발 나서",아이뉴스24,0,0
셀트리온,셀트리온 항체치료제 영국 변이에 효과…남아공에 능력 감소,한국경제,0,0
셀트리온,"셀트리온 '렉키로나' 영국 변이에 효과…""6개월 내 남이공 변이 치료제 개발""",머니S,0,0
셀트리온,"셀트리온, 英·남아공 변이 치료제 6개월 안에 개발",한국경제TV,0,0
셀트리온,재계 자산규모 순위 변동…한진 10위권 탈환·셀트리온 급등,헤럴드경제,0,0
셀트리온,코로나가 재계 서열도 바꿨다…한진·네이버·셀트리온 껑충,매일경제,0,0
셀트리온,"코로나 장기화에 재계 순위 급변…한진 10위권 진입, 셀트리온·네이버·넷마블 수직...",머니투데이,0,0
셀트리온,[주식 초고수는 지금] 코로나19 치료제 개발 셀트리온 가장 많이 사고 팔았다,연합뉴스,0,0
셀트리온,코로나19 여파에 재계 순위 요동… 한진·셀트리온·네이버 ‘껑충’,아시아경제,0,0
셀트리온,"한진 대기업 자산 순위 10위로 진입 전망, 셀트리온 20계단 급등",뉴시스,0,0
셀트리온,코로나19가 재계 지형도 바꿨다…한진?셀트리온?네이버 순위 급등,서울경제,0,0
셀트리온,코로나에 한진?셀트리온?네이버?넷마블 자산 순위 '껑충',이데일리,0,0
셀트리온,코로나19가 바꾼 재계 지형도…한진·셀트리온·네이버 순위 급등,머니투데이,0,0
셀트리온,코로나가 바꾼 재계 지형도…셀트리온·네이버 자산 순위 급등,데일리안,0,0
셀트리온,[포토] 코로나 항체치료제 생산하는 셀트리온,뉴스1,0,0
셀트리온,"셀트리온 서정진 회장, 변이 바이러스 부작용 대응 연구 중",파이낸셜뉴스,0,0
셀트리온,"서정진 셀트리온 회장 ""코로나19 항체치료제 변이 대응 연구중""",아시아경제,0,0
셀트리온,"셀트리온, 항체치료제 출하 포장 중…""최대 300만명분 생산""",한국경제,0,0
셀트리온,"셀트리온 코로나19 치료제 출하 준비 한창…""제조원가 수준 공급""",이데일리,0,0
셀트리온,"서정진 셀트리온 회장 ""변이에 적극 대응…국민 오해 구정 후 설명""",파이낸셜뉴스,0,0
셀트리온,"셀트리온 ""렉키로나주, 3상 3개월내 마무리 목표""",아시아경제,0,0
셀트리온,"김강립 식약처장, 셀트리온 코로나 치료제 공장 방문",뉴시스,0,0
셀트리온,"[머니S포토] 코로나19 항체치료제 생산현장점검, 인사말 전하는 서정진 셀트리온 ...",이데일리,1,0
셀트리온,"[머니S포토] 전국민 관심집중…식약처, 셀트리온 '항체치료제' 생산 현장 점검",머니투데이,1,0
셀트리온,"[머니S포토] 식약처·셀트리온, '코로나19 항체치료제' 생산 현장 점검 준비 상...",헤럴드경제,1,0
셀트리온,[사진]코로나19 항체치료제 셀트리온 '렉키로나주',매일경제,0,1
셀트리온,[사진]셀트리온 찾은 김강립 식약처장,아시아경제,0,1
셀트리온,인사말 하는 서정진 셀트리온그룹 회장,매일경제,0,1
셀트리온,인사말 하는 서정진 셀트리온그룹 회장,파이낸셜뉴스,0,1
셀트리온,"김강립 식약처장, 셀트리온 항체치료제 공장 방문",한국경제TV,0,1
셀트리온,인사말 하는 서정진 셀트리온그룹 회장,이데일리,0,1
셀트리온,셀트리온 찾아 인사말 하는 김강립 식약처장,서울경제,0,1
셀트리온,인사말 하는 서정진 셀트리온그룹 회장,머니S,0,1
셀트리온,인사말 하는 서정진 셀트리온그룹 회장,아이뉴스24,0,1
셀트리온,인사말 하는 서정진 셀트리온그룹 회장,조선비즈,0,1
셀트리온,"셀트리온 잇는 K치료제…""상반기 3~4종 사용 가능성""",한국경제,0,1
셀트리온,"식약처장 ""셀트리온 항체치료제, 중환자 병상 확보 어려움 해소""",머니투데이,0,1
셀트리온,"""코로나치료제 품질관리 당부""… 식약처, 셀트리온 현장점검",파이낸셜뉴스,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 판매 개시…론칭 심포지엄 개최",뉴시스,0,1
셀트리온,"식약처장,셀트리온 항체치료제 공장방문…""병상확보에 도움될것""",이데일리,0,1
셀트리온,"식약처장, 국산 1호 코로나 치료제 셀트리온 방문",이데일리,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 판매 개시",머니투데이,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 판매 개시",뉴시스,0,1
셀트리온,"셀트리온제약, 자가면역질환 치료제 '램시마SC' 국내 본격 판매 돌입",세계일보,0,1
셀트리온,"셀트리온제약, 자가면역질환 치료제 '램시마SC' 국내 출시",동아일보,0,1
셀트리온,"셀트리온제약, 램시마SC 론칭 심포지엄 열고 한국 판매 본격 개시",파이낸셜뉴스,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 본격 판매 개시",서울경제,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 판매 돌입… 심포지엄 통해 '알리기' 나서",서울신문,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 론칭",데일리안,0,1
셀트리온,"셀트리온제약, 램시마SC 심포지엄 개최···국내 판매 본격화",SBS Biz,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 본격 판매 개시",이데일리,0,1
셀트리온,"셀트리온, '8조원' 안과약시장 주목… 아일리아 글로벌 임상3상 나서",MBN,0,1
셀트리온,"셀트리온제약, 램시마SC 국내 본격 판매 개시",뉴시스,0,1
셀트리온,"이달 중순 공급되는 셀트리온 치료제, 말 많은 이유는",뉴시스,0,1
셀트리온,"셀트리온, 아일리아 바이오시밀러로 세계 '8.5조' 시장 공략",이데일리,0,1
셀트리온,"셀트리온, 안과질환 치료제 아일리아 바이오시밀러 임상 3상 돌입",이데일리,0,1
셀트리온,"골드만삭스, 왜 셀트리온 공매도 청산했나?",머니투데이,0,1
셀트리온,"골드만삭스, 셀트리온 공매도 잔고 청산…'게임스톱 운동' 영향?",뉴스1,0,1
셀트리온,"셀트리온, 안과질환 치료제 바이오시밀러 글로벌 임상 3상 개시",머니S,0,1
셀트리온,"셀트리온, 안과질환 치료제 바이오시밀러 글로벌 임상 3상 개시",SBS Biz,0,1
셀트리온,"셀트리온, 안과질환 바이오시밀러 글로벌 임상 3상 착수",한국경제TV,0,1
셀트리온,"셀트리온, 안질환 치료제 바이오시밀러 글로벌 임상3상 개시",아시아경제,0,1
셀트리온,"셀트리온, 코로나 변이 파고 넘을까...해외선 '적과의 동침'까지",헤럴드경제,0,1
셀트리온,셀트리온 렉키로나주 잇는 ‘K-치료제 2호’는 누가 될까,연합뉴스,0,1
셀트리온,"셀트리온, 안과질환 바이오시밀러 글로벌 3상 개시",이데일리,0,1
셀트리온,"셀트리온 코로나藥 임상데이터보니 ""중증 전이 막는 효과탁월""",파이낸셜뉴스,0,1
셀트리온,"셀트리온, 안과질환 치료제 아일리아 바이오시밀러 임상 3상 돌입",뉴스1,0,1
셀트리온,코스닥 주간 기관 순매수 1위 '셀트리온헬스케어',헤럴드경제,0,1
셀트리온,코스닥 주간 개인 순매도 1위 '셀트리온헬스케어',헤럴드경제,0,1
셀트리온,"셀트리온, 안과질환 치료제 바이오시밀러 글로벌 임상 3상 착수",서울경제,0,1
셀트리온,"셀트리온, 안과질환 치료제 바이오시밀러 글로벌 임상 3상 개시",서울경제,0,1
셀트리온,"셀트리온, 아일리아 바이오시밀러 글로벌 임상 3상 개시",아시아경제,0,1
셀트리온,"셀트리온, 아일리아 바이오시밀러 'CT-P42' 글로벌 임상3상 개시",머니투데이,0,1
셀트리온,‘국산 1호’ 코로나19 치료제 탄생..셀트리온 렉키로나 조건부 허가,연합뉴스,0,1
셀트리온,개미에 삼전·셀트리온 등 공매도 확대…수수료·상환기간 '벽',머니투데이,0,1
셀트리온,[주말n입사지원]한진·셀트리온제약·씨젠 등 채용소식,서울경제,0,1
셀트리온,[COVID-인류의 반격]한국에서는? 이달 백신 접종…셀트리온 치료제 즉시 투여 ...,연합뉴스,0,1
셀트리온,"식약처, 셀트리온 항체치료제 국산1호 ‘렉키로나주’ 허가",이코노미스트,0,1
셀트리온,"[종목 현미경] 셀트리온, 게임스톱은 약했고 치료제만 있었다",뉴스1,0,1
셀트리온,"셀트리온, 바이오시밀러 넘어 신약 개발 회사로 '발돋움'",뉴시스,0,1
셀트리온,"치솟던 '셀트리온 3형제' 주가, 장 막판 상승세 꺾여",머니S,0,1
셀트리온,"셀트리온 코로나 치료제, 사용 허가…국산 1호이자 세계 3번째",연합뉴스,0,1
셀트리온,국산 1호 코로나19 치료제 나왔다…셀트리온 '렉키로나주' 허가(종합),머니투데이,0,1
셀트리온,셀트리온 '코로나 치료제' 승인...주가 날개 달까,이데일리,0,0
셀트리온,셀트리온 코로나19 치료제 최종 승인…국산 1호(종합2),연합뉴스TV,0,0
셀트리온,국산 1호 셀트리온 코로나19 치료제 승인(종합),연합뉴스,0,0
셀트리온,셀트리온 치료제 투약 대상은?…기저질환 경증·폐렴증상 확진자,조선일보,1,1
셀트리온,셀트리온 항체치료제 조건부 허가…국내 최초 허가 코로나19 치료제,파이낸셜뉴스,1,1
셀트리온,"셀트리온 치료제, 설연휴전 처방되나…김강립 ""빠른 시일내 현장사용""",이데일리,1,1
셀트리온,셀트리온 코로나19 항체 치료제 ‘렉키로나주’ 조건부 품목허가 획득,이데일리,1,1
셀트리온,"식약처 '셀트리온 코로나19 치료제, 국내 첫 품목 허가'",이데일리,1,1
셀트리온,"국산 1호 코로나 치료제 '렉키로나주'…셀트리온 ""3상 이미 착수""",머니S,1,1
셀트리온,3차 임상 결과 제출 조건으로 셀트리온 코로나19 치료제 품목 허가,연합뉴스,1,1
셀트리온,"식약처 '셀트리온 코로나19 치료제, 국내 첫 품목 허가'",연합뉴스,1,1
셀트리온,"식약처장 ""셀트리온 항체치료제 빠른 시간 내 현장 사용""",중앙일보,1,1
셀트리온,"[특징주] ""국내 1호 코로나 치료제 나왔다""… 셀트리온 '주목'",머니S,1,1
셀트리온,'국내 1호' 코로나 치료제 승인 받은 셀트리온… 3형제 주가 들썩,연합뉴스TV,1,1
셀트리온,식약처 '셀트리온 코로나19 치료제 품목 허가',문화일보,1,1
셀트리온,셀트리온 코로나19 치료제 품목허가 발표하는 김강립 식약처장,더팩트,1,1
셀트리온,식약처 '셀트리온 코로나19 항체치료제 품목허가',아시아경제,1,1
셀트리온,"한국산 코로나 항체치료제 나왔다…셀트리온 '렉키로나', 세계 3번째 허가",뉴시스,1,1
셀트리온,"셀트리온, 렉키로나주 국내 조건부 허가 획득",SBS Biz,1,1
셀트리온,셀트리온 ‘렉키로나주’ 허가…국내 첫 코로나19 치료제,이데일리,1,1
셀트리온,"식약처, 셀트리온 항체치료제 허가",이데일리,1,1
셀트리온,셀트리온 항체치료제 조건부 허가 ‘승인’…국산 1호 코로나19 치료제 나왔다,머니S,1,1
셀트리온,"셀트리온 레키로나주, 국내 첫 코로나19 치료제 품목허가",머니S,1,1
셀트리온,식약처 '셀트리온 코로나19 치료제 품목 허가',머니S,1,1
셀트리온,셀트리온 코로나19 치료제 승인…고위험군 경증·중등증 한정,이데일리,1,1
셀트리온,"셀트리온 코로나19 치료제, 3상 임상시험 결과 제출 조건 허가 결정",머니S,1,1
셀트리온,"김강립 식약처장, 셀트리온 '렉키로나주' 조건부 허가 결정",머니S,1,1
셀트리온,"김강립 식약처장, 셀트리온 '렉키로나주' 조건부 허가 결정",머니투데이,1,1
셀트리온,"[속보] 셀트리온 항체치료제 '렉키로나', 60세 이상 기저질환자에 쓰여",머니S,1,1
셀트리온,"[속보] 셀트리온 코로나 항체치료제 렉키로나, 식약처 품목허가",아시아경제,1,1
셀트리온,셀트리온 코로나 항체치료제 최종 허가…국산 1호 탄생,아시아경제,1,1
셀트리온,[속보] 셀트리온 코로나19 치료제 정식 허가...국내 1호,머니S,1,1
셀트리온,국내 1호 코로나 치료제 탄생…셀트리온 '렉키로나주' 허가,SBS Biz,0,0
셀트리온,"[속보]식약처 ""셀트리온 코로나19 항체치료제, 조건부 허가""",SBS Biz,0,0
